photo_id,auto_place_id,google_place_id,accommodation_name,photo_reference,photo_url,width_px,height_px,attributions,photo_type,created_at
70,14,ChIJWYnyhWrI5zsRh1tnwbNIHis,The Lalit Mumbai,places/ChIJWYnyhWrI5zsRh1tnwbNIHis/photos/ATKogpejho1dlfpdN5w59T0Ef8f5M3Ve8E_oWzge_7Vc4OuAooe6uJxL-6J9qY9Nh8KlD-7dC1G7j6R2brMwwbXSKQN4hHLES6AYsEYUnbkNRFgAqPxE1gBAiDcOQpMtxBCa0iBOePEKDY45r58O_O9E2YDLkvn46fcCSFDTpRlmotWobKsD7AqT08pCOZ3O5JdazdSOBztVhW7ldpFRrsNIWinWZZ8H2xbLYxOnP9vmwojzfFVqAYVi5p1ly1GrkTiTN5nxqWYyMozYDkwET-pWRNVWG6Gjy7mEDKwCJxbSCys0kQ,https://places.googleapis.com/v1/places/ChIJWYnyhWrI5zsRh1tnwbNIHis/photos/ATKogpejho1dlfpdN5w59T0Ef8f5M3Ve8E_oWzge_7Vc4OuAooe6uJxL-6J9qY9Nh8KlD-7dC1G7j6R2brMwwbXSKQN4hHLES6AYsEYUnbkNRFgAqPxE1gBAiDcOQpMtxBCa0iBOePEKDY45r58O_O9E2YDLkvn46fcCSFDTpRlmotWobKsD7AqT08pCOZ3O5JdazdSOBztVhW7ldpFRrsNIWinWZZ8H2xbLYxOnP9vmwojzfFVqAYVi5p1ly1GrkTiTN5nxqWYyMozYDkwET-pWRNVWG6Gjy7mEDKwCJxbSCys0kQ/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,2400,1600,The Lalit Mumbai,general,2025-09-03T10:59:18.889Z
71,15,ChIJDbX5h57J5zsR7sCOdb9Cl3U,Hotel Apex International,places/ChIJDbX5h57J5zsR7sCOdb9Cl3U/photos/ATKogpfE2ALNXgTBVCFPKVwzIUsF8jsUwpL--x7PlGMUzHro9MMhA9ltmnIN5xI-OyehByMPnzawWW1fnviq2VMcg5nV0eTOUaVBoQdyXWMCtqWRmazmTr-zK0ZoqgELaAvPSPoMv38W-sJ3TpOZMcSmGZOBIJ6nYBeQwhtB-9mx5wPO1lctwFx1c8q5Lc0rbPtlsVYWf1XRegBJY_YnEkx4lfmaFU_hcJMGD3a7GUGJ7p9DXx5Rvl-n9a69bl2H8gU0uPMfsfYxq8vzxHhhRaV5RSa-hBt5ZCJwrfZrGjGlaRLkCxzGx4Px_vP-rnCtCY1DwonKj8ndW7Jh-6ZzoJ7THBJuVFExxnVMbOUWA9lY50hDNu6aGyR19AY16AF1zybCRr180Hu4C_i948hyawfWrpVJYYxo3zKDvLPY80akW7t7qw,https://places.googleapis.com/v1/places/ChIJDbX5h57J5zsR7sCOdb9Cl3U/photos/ATKogpfE2ALNXgTBVCFPKVwzIUsF8jsUwpL--x7PlGMUzHro9MMhA9ltmnIN5xI-OyehByMPnzawWW1fnviq2VMcg5nV0eTOUaVBoQdyXWMCtqWRmazmTr-zK0ZoqgELaAvPSPoMv38W-sJ3TpOZMcSmGZOBIJ6nYBeQwhtB-9mx5wPO1lctwFx1c8q5Lc0rbPtlsVYWf1XRegBJY_YnEkx4lfmaFU_hcJMGD3a7GUGJ7p9DXx5Rvl-n9a69bl2H8gU0uPMfsfYxq8vzxHhhRaV5RSa-hBt5ZCJwrfZrGjGlaRLkCxzGx4Px_vP-rnCtCY1DwonKj8ndW7Jh-6ZzoJ7THBJuVFExxnVMbOUWA9lY50hDNu6aGyR19AY16AF1zybCRr180Hu4C_i948hyawfWrpVJYYxo3zKDvLPY80akW7t7qw/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,4608,3456,Ashok Kumar,general,2025-09-03T10:59:18.889Z
72,15,ChIJDbX5h57J5zsR7sCOdb9Cl3U,Hotel Apex International,places/ChIJDbX5h57J5zsR7sCOdb9Cl3U/photos/ATKogpdOpi0URLR1ElTDwd5axx8encxesKCJU7h7VQVYqepX_rfZKpPZQ_9BQlNxTxAnV8GPMVMpdEUFHdgIYW8c5busulPUjHqBAuBewzUfo1RJkY0qRLoFNNPeOT6_4LpJt0OrhjRjuOWyE1g3UR-NCvwYsM7zfkBjcchwPEejq6bsYxF5wrVf-4wdDVePSBYzkeYNznjJHVZlKF5jQeCeH6uC5k8ienzNfqMDteygwIag9nOKMMHondtFLgIP9sKGvRV1AFOf7teYlR0M7Eh5NHhBctWKbDD_XlTUNJWOib83Qw,https://places.googleapis.com/v1/places/ChIJDbX5h57J5zsR7sCOdb9Cl3U/photos/ATKogpdOpi0URLR1ElTDwd5axx8encxesKCJU7h7VQVYqepX_rfZKpPZQ_9BQlNxTxAnV8GPMVMpdEUFHdgIYW8c5busulPUjHqBAuBewzUfo1RJkY0qRLoFNNPeOT6_4LpJt0OrhjRjuOWyE1g3UR-NCvwYsM7zfkBjcchwPEejq6bsYxF5wrVf-4wdDVePSBYzkeYNznjJHVZlKF5jQeCeH6uC5k8ienzNfqMDteygwIag9nOKMMHondtFLgIP9sKGvRV1AFOf7teYlR0M7Eh5NHhBctWKbDD_XlTUNJWOib83Qw/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,3264,2448,Hotel Apex International,general,2025-09-03T10:59:18.889Z
73,15,ChIJDbX5h57J5zsR7sCOdb9Cl3U,Hotel Apex International,places/ChIJDbX5h57J5zsR7sCOdb9Cl3U/photos/ATKogpfmIqXRzZa7MXEWAjTBEJX0349OveoYjwWsyen467Xj7Jo_FOFkYONXcoNxuOAofNoRfWiTCGPCcn28FaUNBaPbKH1rP4x_wK2gzZ46H6XlQJ4k3KULF3fAnuJtUZcR0TADNjqHfh3N9wotJyRpi9WW8tLTe-gLmAlmPJRx8jAdUlpCN0t8d063BOeNttmL_imX914po9MMF3uy5ovLsDf1ojM1e-AXcZm1ggSGnz_LCz5Cr77zzQJxCRhSF2yGW3KxvFVjFbzZFsNOGXxRUx9XAWs37Qr5yNAtR1iQPgaExg,https://places.googleapis.com/v1/places/ChIJDbX5h57J5zsR7sCOdb9Cl3U/photos/ATKogpfmIqXRzZa7MXEWAjTBEJX0349OveoYjwWsyen467Xj7Jo_FOFkYONXcoNxuOAofNoRfWiTCGPCcn28FaUNBaPbKH1rP4x_wK2gzZ46H6XlQJ4k3KULF3fAnuJtUZcR0TADNjqHfh3N9wotJyRpi9WW8tLTe-gLmAlmPJRx8jAdUlpCN0t8d063BOeNttmL_imX914po9MMF3uy5ovLsDf1ojM1e-AXcZm1ggSGnz_LCz5Cr77zzQJxCRhSF2yGW3KxvFVjFbzZFsNOGXxRUx9XAWs37Qr5yNAtR1iQPgaExg/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,4096,3072,Hotel Apex International,general,2025-09-03T10:59:18.889Z
74,15,ChIJDbX5h57J5zsR7sCOdb9Cl3U,Hotel Apex International,places/ChIJDbX5h57J5zsR7sCOdb9Cl3U/photos/ATKogpfHyNtwTzHo_DJTCYsdwFyiVQnOC0DvnA8LtjEBmN55ZnFfGqIyMCXxZN6axXOD4zwik5l2q0qk6ICf7xHdgTynlhYkGcUgkSODU3QjeZFWOH0I1Z35ZlAw_aUfQNVlBiILc50aawpaiRMPARJZioJ6_F9U-cAnaX8dRyTaR5PzXJ2WHhlpAs5ceppmLkMrnyz6kH-TPeRYF7KsfT8sn8XiB-XeYj461eKQ1HoOHaEZHmI0qXQrxV_b6_iI0l_mutt2fvIe2as5lhCnwBtev_gIpCMR0eAtSBWeH6SxmJsf9w,https://places.googleapis.com/v1/places/ChIJDbX5h57J5zsR7sCOdb9Cl3U/photos/ATKogpfHyNtwTzHo_DJTCYsdwFyiVQnOC0DvnA8LtjEBmN55ZnFfGqIyMCXxZN6axXOD4zwik5l2q0qk6ICf7xHdgTynlhYkGcUgkSODU3QjeZFWOH0I1Z35ZlAw_aUfQNVlBiILc50aawpaiRMPARJZioJ6_F9U-cAnaX8dRyTaR5PzXJ2WHhlpAs5ceppmLkMrnyz6kH-TPeRYF7KsfT8sn8XiB-XeYj461eKQ1HoOHaEZHmI0qXQrxV_b6_iI0l_mutt2fvIe2as5lhCnwBtev_gIpCMR0eAtSBWeH6SxmJsf9w/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,3264,2448,Hotel Apex International,general,2025-09-03T10:59:18.889Z
75,15,ChIJDbX5h57J5zsR7sCOdb9Cl3U,Hotel Apex International,places/ChIJDbX5h57J5zsR7sCOdb9Cl3U/photos/ATKogpfgdESXWh81WaqYBavr53KPm1JG83_lw0X6e4PpyAvE2jhrer8YcSzF72Jq9E3Ia5dHIisIGywwY0xmX0nu4SR7bTmDTAGhhXstFogWR7PZfF-ikjI2sO0d9U7GLp24IdGCVDrtAEGGEF6-2AQYcafOfRwqVgm0hVxMJMogLZVZWGLw48POFBQo2wDTGdlhnhVdml29y3BIXwWJjBXOPdq09gWpx4fsLysOaeWDdjMCU_shnj8DST6eYv4i708gnSWEZu10iKAMUhG4qM_Lkxa7jMxTbuNh8F4uV2tvtMPp1g,https://places.googleapis.com/v1/places/ChIJDbX5h57J5zsR7sCOdb9Cl3U/photos/ATKogpfgdESXWh81WaqYBavr53KPm1JG83_lw0X6e4PpyAvE2jhrer8YcSzF72Jq9E3Ia5dHIisIGywwY0xmX0nu4SR7bTmDTAGhhXstFogWR7PZfF-ikjI2sO0d9U7GLp24IdGCVDrtAEGGEF6-2AQYcafOfRwqVgm0hVxMJMogLZVZWGLw48POFBQo2wDTGdlhnhVdml29y3BIXwWJjBXOPdq09gWpx4fsLysOaeWDdjMCU_shnj8DST6eYv4i708gnSWEZu10iKAMUhG4qM_Lkxa7jMxTbuNh8F4uV2tvtMPp1g/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,4096,3072,Hotel Apex International,general,2025-09-03T10:59:18.889Z
76,16,ChIJ2X2HJRfI5zsR2JjzHC6yVig,Shahana Guest House,places/ChIJ2X2HJRfI5zsR2JjzHC6yVig/photos/ATKogpfSPIXQ2hh7bnbYyBZDdBLoBf_UXsjUFk4ghykXn3Iyg-qjZoHKeTVdSmYR5L_6ra2Z7-pJ0SSFiJBLfsMYht_KEcc5E_8R2YIQ55suLOMTgyiTMKQ9WCUP28YTcEPT6U_WojV9vv-qrYFS-kYPe5WMmAmm7k7Yj_4U_R3tMC0OAvz_k1jHtp6QWcpSxHq1aXZpXc0y1AoYhL3mxSwqYU9Aenp9j-NsApAGjRG5HcWfMmqpP62FhGTTWK65mDzq43JxiogAqHG4OWPeDcvGkObJlqdXf3FJdyfwqW84MhLMTHBQ3f7j5ozTMu_5_db0Q9Dvzupt2tUgbcGkpJpI0cJy18JG-8p2PPGcpmbfyv2Oe1CMlRXiKimuTPF1gCbPzFYOtLY5TjgYH_Hna9NBLvvF4nU0KdQVod75M--5ix-Yrw,https://places.googleapis.com/v1/places/ChIJ2X2HJRfI5zsR2JjzHC6yVig/photos/ATKogpfSPIXQ2hh7bnbYyBZDdBLoBf_UXsjUFk4ghykXn3Iyg-qjZoHKeTVdSmYR5L_6ra2Z7-pJ0SSFiJBLfsMYht_KEcc5E_8R2YIQ55suLOMTgyiTMKQ9WCUP28YTcEPT6U_WojV9vv-qrYFS-kYPe5WMmAmm7k7Yj_4U_R3tMC0OAvz_k1jHtp6QWcpSxHq1aXZpXc0y1AoYhL3mxSwqYU9Aenp9j-NsApAGjRG5HcWfMmqpP62FhGTTWK65mDzq43JxiogAqHG4OWPeDcvGkObJlqdXf3FJdyfwqW84MhLMTHBQ3f7j5ozTMu_5_db0Q9Dvzupt2tUgbcGkpJpI0cJy18JG-8p2PPGcpmbfyv2Oe1CMlRXiKimuTPF1gCbPzFYOtLY5TjgYH_Hna9NBLvvF4nU0KdQVod75M--5ix-Yrw/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,1968,4144,Krishnakant Gond,general,2025-09-03T10:59:18.889Z
77,16,ChIJ2X2HJRfI5zsR2JjzHC6yVig,Shahana Guest House,places/ChIJ2X2HJRfI5zsR2JjzHC6yVig/photos/ATKogpcIAnm6VdYxCqPCgHQFd6K8Kcsx7tDPrVXDmVjtjtbxVpCqEZBvFDQACk79_4bsT_X8kuG6sD2GzBWoKd4D20rdBC2FPptQqa892ijoRF3v61WcdM2z35VN8W43_asr3zTDChgpZB7O4XHYoqtaYAgH73dC0nBpPei5mSzgN9MwsrxQMXRyS7HmB5E8edWSkLm2yC7kT340See9L1_7juJNTMUW7HuOBV-08iq1gWUdvVSV6Dng70HIIS1BScRhRyg1gCdxSDeY0lRyqoBQvlgb6mORWF93aywGsiOOM3wgOQ,https://places.googleapis.com/v1/places/ChIJ2X2HJRfI5zsR2JjzHC6yVig/photos/ATKogpcIAnm6VdYxCqPCgHQFd6K8Kcsx7tDPrVXDmVjtjtbxVpCqEZBvFDQACk79_4bsT_X8kuG6sD2GzBWoKd4D20rdBC2FPptQqa892ijoRF3v61WcdM2z35VN8W43_asr3zTDChgpZB7O4XHYoqtaYAgH73dC0nBpPei5mSzgN9MwsrxQMXRyS7HmB5E8edWSkLm2yC7kT340See9L1_7juJNTMUW7HuOBV-08iq1gWUdvVSV6Dng70HIIS1BScRhRyg1gCdxSDeY0lRyqoBQvlgb6mORWF93aywGsiOOM3wgOQ/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,4608,2592,Shahana Guest House,general,2025-09-03T10:59:18.889Z
78,16,ChIJ2X2HJRfI5zsR2JjzHC6yVig,Shahana Guest House,places/ChIJ2X2HJRfI5zsR2JjzHC6yVig/photos/ATKogpeCShpeqoLWBMaIUhh62Y_86Tic4aWOvdjcWF4WyABCgeZ0FIFMrZO66puAtowLGOPSCm4gv-w2cgI8UEcWY6TW3kg3C5gVB1NnM-nar1n0UekaDFxrZ5JsZctWl9zEv1zIiuEw44qCL_OqXcjSIO_pKNmdrLwqBKLTBhs4cd0uzhsQ1fWqbqePUv17wKbxmSUx25A3bbE_TZMX-XGt_7G6MckGVDyfv89Sta2EoIpwwAz5iG0V6zg0QbF3oDS-2qsliMRmxgQs6pWHNkf3WFLgzR9dlCgoF0hDQqM9_UfBpA,https://places.googleapis.com/v1/places/ChIJ2X2HJRfI5zsR2JjzHC6yVig/photos/ATKogpeCShpeqoLWBMaIUhh62Y_86Tic4aWOvdjcWF4WyABCgeZ0FIFMrZO66puAtowLGOPSCm4gv-w2cgI8UEcWY6TW3kg3C5gVB1NnM-nar1n0UekaDFxrZ5JsZctWl9zEv1zIiuEw44qCL_OqXcjSIO_pKNmdrLwqBKLTBhs4cd0uzhsQ1fWqbqePUv17wKbxmSUx25A3bbE_TZMX-XGt_7G6MckGVDyfv89Sta2EoIpwwAz5iG0V6zg0QbF3oDS-2qsliMRmxgQs6pWHNkf3WFLgzR9dlCgoF0hDQqM9_UfBpA/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,2592,4352,Shahana Guest House,general,2025-09-03T10:59:18.889Z
79,16,ChIJ2X2HJRfI5zsR2JjzHC6yVig,Shahana Guest House,places/ChIJ2X2HJRfI5zsR2JjzHC6yVig/photos/ATKogpeL_X-R9yEL22_wPSGx7QCn3v2i3wUjwyXGhhpphCIhoUoz9_hvjFFAdtDQWZ6wKdM-7OLriigRe4KJ1yh5cnGOi4Hq_e4qguTlU5_b27RiQgGf43xOE5O7_UABu4IfWSiFmd-v8GilzGo-I4g75RzIvWhCR1mvMrOEbDfFBGlbp4FY2jDRfIsO3ReXsKDKqFzHMeNSv25xvC5cEUJ6bKoo2ibL7w90R14N6216zDgqiua9rY9JWSNwONo69pMte4Nkn2GcQPv9FvFAdjr2OXxEu2XUHRxtfq4pt_w6sIPJNw,https://places.googleapis.com/v1/places/ChIJ2X2HJRfI5zsR2JjzHC6yVig/photos/ATKogpeL_X-R9yEL22_wPSGx7QCn3v2i3wUjwyXGhhpphCIhoUoz9_hvjFFAdtDQWZ6wKdM-7OLriigRe4KJ1yh5cnGOi4Hq_e4qguTlU5_b27RiQgGf43xOE5O7_UABu4IfWSiFmd-v8GilzGo-I4g75RzIvWhCR1mvMrOEbDfFBGlbp4FY2jDRfIsO3ReXsKDKqFzHMeNSv25xvC5cEUJ6bKoo2ibL7w90R14N6216zDgqiua9rY9JWSNwONo69pMte4Nkn2GcQPv9FvFAdjr2OXxEu2XUHRxtfq4pt_w6sIPJNw/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,4608,2592,Shahana Guest House,general,2025-09-03T10:59:18.889Z
80,16,ChIJ2X2HJRfI5zsR2JjzHC6yVig,Shahana Guest House,places/ChIJ2X2HJRfI5zsR2JjzHC6yVig/photos/ATKogpfYLCKnfUClFeMOazmrSNTYaaZwTcmAi1lCCdmQCqVka5mpX6NCQIPKpRi9WDcn9O37LkvYhO9NBkyn4UVGv8xCRULH-_wBcsHuHSa3GqoptIFsZea_jF3MTgpm7EM1rhP87tGV3UyS86jiP0NmISo4CaS2mOM_oA3NnL2ZsPCLgQeL-Gj7x782oAhtCNsOXffKvzO1YLvLB-_rNt2NMijzKIYUMJrdP3tvvnRPyA8kde_zDnautuXHghelSocVw-vSKs_ij256IWu9TC-l95QurlXfaQucea3wl6PVzs3AaQ,https://places.googleapis.com/v1/places/ChIJ2X2HJRfI5zsR2JjzHC6yVig/photos/ATKogpfYLCKnfUClFeMOazmrSNTYaaZwTcmAi1lCCdmQCqVka5mpX6NCQIPKpRi9WDcn9O37LkvYhO9NBkyn4UVGv8xCRULH-_wBcsHuHSa3GqoptIFsZea_jF3MTgpm7EM1rhP87tGV3UyS86jiP0NmISo4CaS2mOM_oA3NnL2ZsPCLgQeL-Gj7x782oAhtCNsOXffKvzO1YLvLB-_rNt2NMijzKIYUMJrdP3tvvnRPyA8kde_zDnautuXHghelSocVw-vSKs_ij256IWu9TC-l95QurlXfaQucea3wl6PVzs3AaQ/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,2592,4608,Shahana Guest House,general,2025-09-03T10:59:18.889Z
81,17,ChIJqfw_YK7J5zsRPeDRXLA4dIk,THE BEST HOTEL MUMBAI,places/ChIJqfw_YK7J5zsRPeDRXLA4dIk/photos/ATKogpdhhJw0QH03G4UteGJn7pai-xTYiNxMRc1dReaHnNkFcYr1wZQ_8CkJ36KFy_bGSdP3jCemFxI6y090HFxQNwhscQpCH8CSY_hQUI2OG0VMBR7m27k8I6SuNrwEoTEMqvrqMHaH6BAVilr7SCF4Bj0A3TQyK0g_nZ6YZzElB8ltLKA_9p-qZcPj7OgrlRRVsZKFZyqcpSdiGnFZKwH-uGBOmW71ptD_F4UBnIT9VR-Fpdd8RZiWZdLx0lGL5gcxLvPVAZsXvX6Q1iLNnUjwpDTNP8NaAZvGUr_Q9HvBJZEvWQ,https://places.googleapis.com/v1/places/ChIJqfw_YK7J5zsRPeDRXLA4dIk/photos/ATKogpdhhJw0QH03G4UteGJn7pai-xTYiNxMRc1dReaHnNkFcYr1wZQ_8CkJ36KFy_bGSdP3jCemFxI6y090HFxQNwhscQpCH8CSY_hQUI2OG0VMBR7m27k8I6SuNrwEoTEMqvrqMHaH6BAVilr7SCF4Bj0A3TQyK0g_nZ6YZzElB8ltLKA_9p-qZcPj7OgrlRRVsZKFZyqcpSdiGnFZKwH-uGBOmW71ptD_F4UBnIT9VR-Fpdd8RZiWZdLx0lGL5gcxLvPVAZsXvX6Q1iLNnUjwpDTNP8NaAZvGUr_Q9HvBJZEvWQ/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,1024,576,THE BEST HOTEL MUMBAI,general,2025-09-03T10:59:18.889Z
82,17,ChIJqfw_YK7J5zsRPeDRXLA4dIk,THE BEST HOTEL MUMBAI,places/ChIJqfw_YK7J5zsRPeDRXLA4dIk/photos/ATKogpc3P2D8Kvxt2xb-fLuirf-4JO9PSbG6ZBk9cm-xtZ5xsVI2uabIHMiJ94XTrwWG0JFFcqrrHALpWxxm-PC5B7lhPv93FcbkxPGa90b356RNZCTRZroKtntaFCstV1-8CG8fnYICgITy91BtETnQ3TEaKPIkdCHkSfuhm6NATOW0dTF9NiKQK90WXGfVMWxUKIk-C76A5jmVBqaE_kNAdtgkYEOgbJPwJjFClP8-5q70-N0PAimH6vFUFH1xxzYbR2tf4_-e80vYap1qli4Mx54Iw-fMIMukf4zazh-pMnKPdw,https://places.googleapis.com/v1/places/ChIJqfw_YK7J5zsRPeDRXLA4dIk/photos/ATKogpc3P2D8Kvxt2xb-fLuirf-4JO9PSbG6ZBk9cm-xtZ5xsVI2uabIHMiJ94XTrwWG0JFFcqrrHALpWxxm-PC5B7lhPv93FcbkxPGa90b356RNZCTRZroKtntaFCstV1-8CG8fnYICgITy91BtETnQ3TEaKPIkdCHkSfuhm6NATOW0dTF9NiKQK90WXGfVMWxUKIk-C76A5jmVBqaE_kNAdtgkYEOgbJPwJjFClP8-5q70-N0PAimH6vFUFH1xxzYbR2tf4_-e80vYap1qli4Mx54Iw-fMIMukf4zazh-pMnKPdw/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,1232,816,THE BEST HOTEL MUMBAI,general,2025-09-03T10:59:18.889Z
83,17,ChIJqfw_YK7J5zsRPeDRXLA4dIk,THE BEST HOTEL MUMBAI,places/ChIJqfw_YK7J5zsRPeDRXLA4dIk/photos/ATKogpdKPNUIL9fzEVtp0EzVmP4mLgA3qj2kJCtRrMR4lSanGskXO8X2oPlNWgVDd3PMhFRaYCdXC6vlLmCQouRhPa0vNkywWsyvkIFn0CJ-9BM-GPMl5T29IEXNCVCvQzZVf7Qs13VrZ1XeN5UZsXzSWRAOuPx-3RhhFVcHg9WNZokddTB2POpow-zMm3KCMP7I1UgoaR7JQanjsEX1WOhZ2PiwScC832n6T3IV9a4QBQee7c35-z5-VpZknimeeaFIguagiENJnpAvbT-3RCMtpXEi9yQHGWBFZSb3PA-4Il962g,https://places.googleapis.com/v1/places/ChIJqfw_YK7J5zsRPeDRXLA4dIk/photos/ATKogpdKPNUIL9fzEVtp0EzVmP4mLgA3qj2kJCtRrMR4lSanGskXO8X2oPlNWgVDd3PMhFRaYCdXC6vlLmCQouRhPa0vNkywWsyvkIFn0CJ-9BM-GPMl5T29IEXNCVCvQzZVf7Qs13VrZ1XeN5UZsXzSWRAOuPx-3RhhFVcHg9WNZokddTB2POpow-zMm3KCMP7I1UgoaR7JQanjsEX1WOhZ2PiwScC832n6T3IV9a4QBQee7c35-z5-VpZknimeeaFIguagiENJnpAvbT-3RCMtpXEi9yQHGWBFZSb3PA-4Il962g/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,1232,816,THE BEST HOTEL MUMBAI,general,2025-09-03T10:59:18.889Z
84,17,ChIJqfw_YK7J5zsRPeDRXLA4dIk,THE BEST HOTEL MUMBAI,places/ChIJqfw_YK7J5zsRPeDRXLA4dIk/photos/ATKogpcJtBcj0CQwiDeJ-2zyEl_tUiZsBaWzrmPT85wSNrcKcXKZ5QKKTmI64MsINum_j_bmadvz4v3jp3JHEhEeFsPSqbRujzC3WAK3p92mzAM6e95ZtUlndgqyvAASiEZ2IUwd5tT__PpO3jKTPyRGhCMlVO2boxAICRZFZ85Hk_2axeGbJaFj0qSQ7zJPVpET516qPzraScxOfj1MNwyswxroZUQIsCFaEko9MVemiRsdIgIOR1HUgxaeZPmG-Uhu5PogNAPCXavLkVAqzWates82nPUpDH_pL102BK-Up1GPKg,https://places.googleapis.com/v1/places/ChIJqfw_YK7J5zsRPeDRXLA4dIk/photos/ATKogpcJtBcj0CQwiDeJ-2zyEl_tUiZsBaWzrmPT85wSNrcKcXKZ5QKKTmI64MsINum_j_bmadvz4v3jp3JHEhEeFsPSqbRujzC3WAK3p92mzAM6e95ZtUlndgqyvAASiEZ2IUwd5tT__PpO3jKTPyRGhCMlVO2boxAICRZFZ85Hk_2axeGbJaFj0qSQ7zJPVpET516qPzraScxOfj1MNwyswxroZUQIsCFaEko9MVemiRsdIgIOR1HUgxaeZPmG-Uhu5PogNAPCXavLkVAqzWates82nPUpDH_pL102BK-Up1GPKg/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,816,1232,THE BEST HOTEL MUMBAI,general,2025-09-03T10:59:18.889Z
85,17,ChIJqfw_YK7J5zsRPeDRXLA4dIk,THE BEST HOTEL MUMBAI,places/ChIJqfw_YK7J5zsRPeDRXLA4dIk/photos/ATKogpenDZo7LhuGO46VY-8j-HOICBQWU8NW1QT2EaadjvxF_I07X5i76FgjqyaGudihTy7yasPEwPIn1Jz_D35Rh5o9A4w1ul5siOVtLEW2FHgDxKrZOZpCvm4IgS6AsY_Sjy5_toBiJ_uMMl1YVADUFaT3SXUE0sycHkQ67VZrOvukNOl_2WxV8sKplNhPoo2WcmlvCFWORxROAQpWz9hA-tBa5DzPcQgLtPhB6SXfETzq_Cwfa-gNdPyr0vVeDYE-q26ImOgEp6R7FZxgcgKUts0FHvUbTf3byrEmjgIa2QROag,https://places.googleapis.com/v1/places/ChIJqfw_YK7J5zsRPeDRXLA4dIk/photos/ATKogpenDZo7LhuGO46VY-8j-HOICBQWU8NW1QT2EaadjvxF_I07X5i76FgjqyaGudihTy7yasPEwPIn1Jz_D35Rh5o9A4w1ul5siOVtLEW2FHgDxKrZOZpCvm4IgS6AsY_Sjy5_toBiJ_uMMl1YVADUFaT3SXUE0sycHkQ67VZrOvukNOl_2WxV8sKplNhPoo2WcmlvCFWORxROAQpWz9hA-tBa5DzPcQgLtPhB6SXfETzq_Cwfa-gNdPyr0vVeDYE-q26ImOgEp6R7FZxgcgKUts0FHvUbTf3byrEmjgIa2QROag/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,1280,853,THE BEST HOTEL MUMBAI,general,2025-09-03T10:59:18.889Z
